ten,twen,threefive,fifty,sixty,sevenfive,nine
50.0,49.375,45.0,43.75,42.5,40.0,21.875
49.1666666667,46.6666666667,44.1666666667,40.8333333333,39.5833333333,31.6666666667,20.0
47.8571428571,45.7142857143,45.7142857143,42.5,38.9285714286,36.7857142857,17.5
49.2592592593,48.5185185185,43.7037037037,41.1111111111,38.1481481481,31.8518518519,18.1481481481
43.3333333333,44.5833333333,42.9166666667,40.4166666667,36.25,32.5,16.25
48.2142857143,46.4285714286,43.9285714286,42.8571428571,39.2857142857,34.2857142857,17.8571428571
48.125,45.9375,44.375,41.25,39.0625,32.5,16.5625
47.0588235294,47.0588235294,47.0588235294,44.7058823529,42.9411764706,37.0588235294,20.5882352941
47.9166666667,49.1666666667,45.4166666667,42.0833333333,40.0,32.0833333333,18.75
47.5,47.5,47.5,41.875,36.875,35.625,24.375
49.5,47.0,46.5,46.5,43.0,36.5,23.5
47.9166666667,46.6666666667,43.75,40.4166666667,35.8333333333,28.3333333333,20.0
49.0476190476,48.5714285714,47.1428571429,40.9523809524,36.1904761905,30.9523809524,20.4761904762
47.0588235294,46.4705882353,42.9411764706,41.1764705882,40.0,37.0588235294,18.8235294118
47.5,45.3571428571,44.6428571429,44.2857142857,40.3571428571,32.5,17.8571428571
48.2142857143,47.8571428571,45.7142857143,42.5,37.8571428571,33.5714285714,20.0
43.3333333333,44.5833333333,42.9166666667,40.0,35.4166666667,30.4166666667,17.0833333333
49.375,48.125,46.875,45.625,41.875,36.875,26.25
50.0,48.2352941176,47.6470588235,46.4705882353,43.5294117647,38.2352941176,18.8235294118
47.9166666667,47.0833333333,45.4166666667,40.4166666667,36.6666666667,32.0833333333,14.1666666667
49.3103448276,46.5517241379,44.1379310345,42.7586206897,36.5517241379,33.4482758621,17.5862068966
50.0,46.6666666667,42.5,37.9166666667,35.4166666667,32.0833333333,18.3333333333
46.2962962963,47.037037037,45.5555555556,41.8518518519,40.7407407407,35.5555555556,17.4074074074
47.8260869565,46.9565217391,46.5217391304,41.3043478261,38.6956521739,31.7391304348,15.2173913043
44.7058823529,44.1176470588,43.5294117647,41.1764705882,38.2352941176,35.2941176471,18.8235294118
48.8461538462,48.4615384615,46.9230769231,44.2307692308,40.3846153846,33.0769230769,17.3076923077
47.9166666667,46.6666666667,46.25,43.3333333333,38.3333333333,30.8333333333,14.1666666667
45.3846153846,45.0,42.3076923077,38.4615384615,36.5384615385,32.3076923077,16.9230769231
46.25,44.5833333333,44.5833333333,40.8333333333,36.25,31.6666666667,17.0833333333
43.3333333333,43.3333333333,43.3333333333,39.5833333333,38.3333333333,31.25,17.0833333333
49.2,48.8,44.8,39.2,38.8,32.4,18.4
47.8947368421,47.8947368421,46.3157894737,40.5263157895,39.4736842105,37.3684210526,25.7894736842
46.9565217391,46.9565217391,43.9130434783,40.0,37.3913043478,30.0,14.347826087
47.7777777778,45.9259259259,42.962962963,40.7407407407,39.2592592593,33.3333333333,18.8888888889
48.2352941176,47.6470588235,46.4705882353,45.2941176471,43.5294117647,38.8235294118,28.8235294118
50.0,49.3333333333,50.0,47.3333333333,47.3333333333,39.3333333333,20.0
49.4117647059,49.4117647059,48.2352941176,45.2941176471,41.7647058824,36.4705882353,18.2352941176
49.5833333333,48.3333333333,47.9166666667,40.8333333333,36.6666666667,34.5833333333,17.9166666667
48.9655172414,48.9655172414,46.5517241379,43.4482758621,40.3448275862,34.4827586207,15.5172413793
48.1481481481,46.6666666667,43.7037037037,42.5925925926,40.0,32.2222222222,19.6296296296
44.1176470588,44.1176470588,43.5294117647,41.1764705882,40.0,31.7647058824,19.4117647059
48.2142857143,46.0714285714,46.0714285714,40.7142857143,39.6428571429,33.2142857143,17.8571428571
43.3333333333,44.1666666667,41.25,42.0833333333,36.6666666667,32.5,17.9166666667
47.0833333333,45.8333333333,44.5833333333,42.5,35.8333333333,30.0,12.5
50.0,49.4117647059,46.4705882353,44.7058823529,41.1764705882,36.4705882353,27.0588235294
47.037037037,44.4444444444,45.5555555556,38.1481481481,39.2592592593,34.4444444444,18.5185185185
47.1428571429,46.0714285714,44.2857142857,42.5,37.8571428571,30.7142857143,17.5
49.2,47.2,43.6,41.2,40.8,30.4,17.2
47.2,46.0,44.0,40.4,38.0,28.0,12.8
48.3333333333,48.3333333333,45.0,42.2222222222,39.4444444444,35.5555555556,22.2222222222
48.4,48.4,44.0,39.6,35.6,33.2,20.0
46.8,44.8,42.0,39.6,37.2,32.0,18.4
49.1666666667,48.3333333333,47.0833333333,42.9166666667,37.5,32.9166666667,18.75
47.037037037,46.2962962963,44.0740740741,42.2222222222,41.1111111111,32.2222222222,18.5185185185
47.0588235294,47.0588235294,45.2941176471,44.1176470588,41.7647058824,38.8235294118,28.2352941176
46.8181818182,46.8181818182,43.6363636364,41.3636363636,35.9090909091,30.9090909091,13.6363636364
47.7777777778,47.4074074074,43.3333333333,42.2222222222,40.7407407407,33.3333333333,17.7777777778
48.4210526316,47.3684210526,45.2631578947,40.5263157895,41.0526315789,35.7894736842,23.1578947368
50.0,49.3333333333,48.6666666667,47.3333333333,43.3333333333,42.6666666667,28.0
48.1818181818,47.7272727273,46.8181818182,43.6363636364,44.5454545455,41.3636363636,18.6363636364
47.5,47.5,43.75,40.4166666667,39.5833333333,32.9166666667,22.5
44.6153846154,44.2307692308,41.9230769231,37.6923076923,36.5384615385,30.7692307692,13.0769230769
48.125,47.5,46.25,41.875,40.0,38.125,28.75
47.9310344828,46.8965517241,44.4827586207,40.6896551724,38.6206896552,33.1034482759,17.2413793103
48.2142857143,47.5,44.6428571429,41.4285714286,36.7857142857,30.7142857143,19.6428571429
49.5652173913,47.8260869565,47.3913043478,42.1739130435,40.4347826087,33.4782608696,16.5217391304
46.875,46.875,46.875,43.125,43.125,38.125,19.375
48.4615384615,47.6923076923,43.8461538462,40.3846153846,36.9230769231,32.3076923077,18.0769230769
46.9565217391,45.652173913,44.347826087,39.5652173913,38.2608695652,30.0,14.7826086957
48.8,48.4,46.4,41.6,37.6,30.4,21.6
44.6666666667,44.6666666667,43.3333333333,40.6666666667,40.0,34.0,20.6666666667
47.1428571429,45.3571428571,45.0,41.0714285714,38.5714285714,35.7142857143,18.5714285714
48.6206896552,47.5862068966,44.4827586207,40.0,38.9655172414,32.4137931034,21.0344827586
47.9166666667,47.9166666667,43.75,41.6666666667,40.4166666667,30.8333333333,19.1666666667
48.4615384615,47.3076923077,43.8461538462,41.5384615385,38.0769230769,33.0769230769,17.6923076923
47.7777777778,45.1851851852,45.9259259259,38.5185185185,38.8888888889,33.7037037037,17.4074074074
48.125,46.875,46.875,44.375,40.0,33.125,18.75
50.0,48.8888888889,46.2962962963,43.7037037037,40.7407407407,34.8148148148,18.1481481481
47.037037037,47.037037037,42.5925925926,42.2222222222,37.7777777778,35.9259259259,17.7777777778
46.5517241379,45.1724137931,43.4482758621,40.3448275862,39.6551724138,32.0689655172,19.6551724138
48.2352941176,45.8823529412,43.5294117647,40.5882352941,38.8235294118,37.0588235294,25.2941176471
50.0,49.3333333333,47.3333333333,44.6666666667,42.6666666667,42.6666666667,24.0
48.9285714286,46.4285714286,44.6428571429,41.4285714286,40.0,31.4285714286,17.8571428571
50.0,48.75,46.875,44.375,43.125,39.375,20.625
48.125,47.5,46.25,41.875,40.0,38.125,28.75
49.0625,49.0625,44.375,40.9375,41.25,34.0625,17.8125
48.4210526316,46.8421052632,44.2105263158,40.0,38.9473684211,34.7368421053,23.1578947368
48.75,47.0833333333,44.1666666667,40.0,39.1666666667,30.4166666667,18.3333333333
47.0588235294,47.0588235294,46.4705882353,45.2941176471,43.5294117647,37.0588235294,20.5882352941
48.9285714286,48.5714285714,44.2857142857,42.5,37.5,33.2142857143,17.1428571429
49.4117647059,48.2352941176,47.6470588235,46.4705882353,40.5882352941,32.9411764706,17.0588235294
48.8888888889,48.5185185185,45.9259259259,42.5925925926,39.6296296296,34.0740740741,19.2592592593
47.8947368421,47.3684210526,46.8421052632,45.7894736842,43.1578947368,35.7894736842,25.7894736842
50.0,48.6666666667,49.3333333333,46.6666666667,44.0,41.3333333333,28.6666666667
47.0588235294,46.4705882353,41.1764705882,40.5882352941,38.8235294118,35.2941176471,18.8235294118
44.8148148148,42.962962963,42.5925925926,38.8888888889,38.8888888889,33.3333333333,15.9259259259
42.7777777778,41.6666666667,39.4444444444,36.6666666667,33.3333333333,27.2222222222,17.7777777778
46.5217391304,44.7826086957,43.0434782609,38.2608695652,33.9130434783,26.9565217391,13.9130434783
50.0,49.1666666667,46.6666666667,44.5833333333,39.1666666667,34.5833333333,20.4166666667
47.3684210526,47.3684210526,46.3157894737,43.1578947368,38.4210526316,38.9473684211,24.7368421053
48.0,46.8,43.2,38.4,35.6,28.4,13.6
47.5,48.125,46.25,40.0,41.875,33.75,25.0
47.5,44.6428571429,44.2857142857,41.7857142857,38.2142857143,36.4285714286,16.7857142857
50.0,49.4117647059,50.0,47.0588235294,44.7058823529,34.1176470588,22.3529411765
48.8461538462,47.6923076923,43.8461538462,43.0769230769,39.2307692308,33.4615384615,19.2307692308
47.6470588235,47.6470588235,45.2941176471,44.7058823529,40.0,33.5294117647,25.2941176471
50.0,50.0,48.0,50.0,45.0,45.0,30.0
45.8333333333,45.4166666667,41.25,40.8333333333,37.5,30.0,18.75
49.1304347826,48.6956521739,49.1304347826,46.5217391304,40.4347826087,33.9130434783,15.652173913
49.5833333333,47.5,46.25,40.8333333333,39.5833333333,32.0833333333,17.0833333333
47.6470588235,45.2941176471,43.5294117647,40.5882352941,38.8235294118,35.8823529412,24.7058823529
46.5384615385,45.3846153846,43.4615384615,38.8461538462,37.3076923077,28.0769230769,13.4615384615
45.2173913043,44.347826087,42.6086956522,39.1304347826,36.0869565217,28.6956521739,14.347826087
50.0,48.8235294118,47.0588235294,45.2941176471,42.9411764706,38.2352941176,17.6470588235
48.5185185185,47.037037037,45.5555555556,42.962962963,41.8518518519,33.3333333333,18.1481481481
48.0769230769,47.3076923077,43.8461538462,43.4615384615,41.9230769231,35.7692307692,17.6923076923
49.6296296296,49.2592592593,45.5555555556,42.962962963,40.0,36.6666666667,17.4074074074
47.037037037,46.2962962963,44.0740740741,42.2222222222,41.1111111111,32.2222222222,18.5185185185
49.3103448276,47.9310344828,46.2068965517,44.8275862069,41.3793103448,34.4827586207,20.0
48.1481481481,47.7777777778,47.037037037,43.3333333333,40.7407407407,35.1851851852,17.037037037
45.8333333333,45.0,43.75,40.8333333333,37.5,32.0833333333,18.3333333333
43.3333333333,44.5833333333,42.9166666667,40.4166666667,36.25,32.5,16.25
45.2941176471,44.7058823529,44.1176470588,43.5294117647,40.5882352941,37.6470588235,31.1764705882
47.9166666667,46.25,44.5833333333,42.0833333333,37.5,27.9166666667,12.5
45.0,44.375,42.5,41.25,37.5,33.125,20.0
46.7857142857,47.1428571429,42.8571428571,40.0,39.6428571429,35.3571428571,17.1428571429
47.6,46.0,44.0,39.6,36.8,30.8,18.0
47.3076923077,45.0,45.7692307692,43.0769230769,38.0769230769,32.6923076923,13.8461538462
48.6666666667,48.0,46.3333333333,42.6666666667,40.3333333333,34.6666666667,18.3333333333
45.0,45.0,44.375,43.125,41.25,37.5,20.625
49.6551724138,48.6206896552,45.8620689655,41.724137931,40.6896551724,33.4482758621,18.275862069
46.6666666667,46.1904761905,44.2857142857,40.4761904762,39.5238095238,35.2380952381,17.619047619
44.8,44.4,42.4,40.4,38.8,33.2,18.0
47.4074074074,46.6666666667,46.2962962963,40.0,41.4814814815,35.5555555556,17.037037037
48.0769230769,46.9230769231,45.7692307692,43.0769230769,40.0,33.4615384615,19.2307692308
48.2142857143,46.4285714286,46.0714285714,42.8571428571,38.5714285714,31.4285714286,19.6428571429
48.5185185185,48.8888888889,45.9259259259,43.3333333333,41.4814814815,34.4444444444,18.8888888889
48.4210526316,46.8421052632,45.7894736842,40.5263157895,39.4736842105,35.2631578947,27.8947368421
48.4210526316,47.8947368421,45.2631578947,42.6315789474,38.9473684211,32.1052631579,23.1578947368
47.7777777778,47.7777777778,43.8888888889,44.4444444444,42.2222222222,43.3333333333,26.1111111111
49.5238095238,50.0,45.7142857143,42.8571428571,41.9047619048,36.6666666667,20.0
47.8571428571,46.4285714286,44.6428571429,40.3571428571,41.0714285714,32.5,20.3571428571
48.2142857143,47.5,42.1428571429,42.1428571429,38.9285714286,31.7857142857,19.6428571429
46.8181818182,45.9090909091,45.4545454545,39.5454545455,35.4545454545,29.0909090909,13.6363636364
47.619047619,46.1904761905,45.7142857143,42.380952381,40.9523809524,33.3333333333,18.5714285714
47.5,46.25,44.1666666667,37.5,34.5833333333,27.9166666667,14.5833333333
46.4705882353,46.4705882353,44.1176470588,41.1764705882,39.4117647059,35.8823529412,24.7058823529
49.0476190476,48.0952380952,46.1904761905,42.8571428571,44.2857142857,35.2380952381,19.0476190476
44.5833333333,45.0,43.75,38.75,37.9166666667,34.1666666667,16.6666666667
48.8,46.0,43.6,42.0,36.4,30.8,18.8
50.0,48.125,47.5,44.375,41.25,36.875,20.0
44.375,44.375,41.25,40.0,36.875,31.875,20.0
48.9285714286,48.5714285714,45.3571428571,43.5714285714,42.8571428571,35.7142857143,16.7857142857
50.0,49.6,48.4,46.4,43.6,37.2,19.2
50.0,48.6956521739,46.5217391304,45.652173913,43.9130434783,38.2608695652,22.1739130435
49.6296296296,48.8888888889,47.4074074074,44.4444444444,41.4814814815,31.4814814815,17.037037037
42.3529411765,42.3529411765,41.1764705882,40.0,38.2352941176,31.7647058824,18.8235294118
45.2173913043,44.7826086957,41.7391304348,40.0,36.5217391304,31.3043478261,14.347826087
46.2962962963,46.2962962963,43.7037037037,40.7407407407,40.3703703704,32.962962963,19.6296296296
47.0833333333,45.8333333333,45.4166666667,40.4166666667,35.8333333333,27.9166666667,15.4166666667
47.9166666667,47.9166666667,44.1666666667,40.0,39.1666666667,28.3333333333,19.1666666667
49.0,48.5,49.0,45.5,40.0,33.0,21.0
49.3333333333,49.3333333333,46.6666666667,47.3333333333,44.6666666667,41.3333333333,28.0
46.6666666667,45.4166666667,45.0,39.1666666667,37.9166666667,32.5,13.75
48.8,44.8,43.2,39.6,36.0,28.4,17.6
48.8235294118,46.4705882353,45.8823529412,45.8823529412,40.5882352941,35.8823529412,24.7058823529
48.9285714286,47.5,45.3571428571,42.1428571429,36.0714285714,31.7857142857,22.1428571429
46.5217391304,47.8260869565,45.652173913,43.9130434783,36.0869565217,31.3043478261,16.0869565217
49.2,47.2,42.8,40.8,37.6,31.2,20.4
48.2142857143,48.5714285714,46.7857142857,43.5714285714,41.4285714286,35.0,18.9285714286
48.3333333333,46.6666666667,43.3333333333,42.7777777778,36.6666666667,32.7777777778,20.5555555556
45.6,44.8,40.4,38.0,32.8,29.2,20.0
48.9285714286,46.7857142857,44.6428571429,43.9285714286,37.8571428571,32.8571428571,20.0
47.3913043478,45.652173913,43.0434782609,39.1304347826,36.0869565217,29.1304347826,13.9130434783
48.4210526316,45.7894736842,46.8421052632,40.0,41.0526315789,36.3157894737,24.2105263158
48.75,47.9166666667,42.5,41.6666666667,39.5833333333,30.0,17.0833333333
46.4705882353,45.8823529412,46.4705882353,44.7058823529,40.5882352941,37.6470588235,18.8235294118
45.6,44.8,43.6,40.8,38.0,28.4,13.6
47.2727272727,46.3636363636,44.5454545455,40.9090909091,34.0909090909,26.8181818182,13.6363636364
47.0588235294,46.4705882353,44.1176470588,40.0,38.2352941176,35.2941176471,23.5294117647
45.0,45.0,43.125,43.125,36.875,31.25,20.0
47.3076923077,46.9230769231,42.3076923077,39.2307692308,33.0769230769,25.3846153846,14.2307692308
41.9230769231,41.5384615385,40.0,35.7692307692,35.0,30.7692307692,15.0
47.0588235294,46.4705882353,44.7058823529,45.2941176471,42.3529411765,35.8823529412,18.8235294118
47.7777777778,45.5555555556,45.0,40.5555555556,36.6666666667,31.1111111111,21.6666666667
48.4,46.8,42.4,38.8,36.4,32.8,19.2
45.3846153846,44.6153846154,42.6923076923,41.1538461538,38.8461538462,31.9230769231,17.3076923077
46.0,44.4,42.8,39.2,35.6,29.2,13.6
46.6666666667,45.7142857143,44.7619047619,40.9523809524,39.5238095238,35.2380952381,18.0952380952
48.75,46.6666666667,45.0,41.25,36.6666666667,31.6666666667,19.1666666667
50.0,48.8235294118,48.2352941176,44.7058823529,42.9411764706,35.2941176471,19.4117647059
48.5,49.0,45.5,44.5,39.0,37.0,20.5
50.0,50.0,48.2608695652,46.0869565217,41.7391304348,37.3913043478,20.0
49.4117647059,49.4117647059,47.6470588235,45.8823529412,42.9411764706,37.0588235294,24.1176470588
49.6774193548,48.3870967742,47.4193548387,42.5806451613,41.6129032258,33.5483870968,18.3870967742
46.3636363636,47.2727272727,44.0909090909,42.2727272727,39.5454545455,33.6363636364,19.5454545455
47.3684210526,46.3157894737,46.3157894737,43.6842105263,40.0,37.8947368421,26.3157894737
47.0588235294,45.8823529412,44.7058823529,41.7647058824,40.5882352941,34.1176470588,27.6470588235
46.25,46.25,41.25,39.5833333333,34.1666666667,27.9166666667,12.9166666667
47.2,46.0,42.4,42.4,38.8,32.4,19.2
48.4210526316,47.8947368421,44.7368421053,41.0526315789,38.9473684211,32.6315789474,24.2105263158
45.625,46.875,45.625,40.625,39.375,35.625,24.375
47.2,46.0,43.2,40.4,36.4,30.0,18.0
41.1764705882,41.1764705882,40.0,37.6470588235,35.2941176471,29.4117647059,18.8235294118
48.8461538462,48.4615384615,46.5384615385,45.3846153846,38.4615384615,30.3846153846,13.0769230769
43.5294117647,42.9411764706,42.3529411765,40.0,38.8235294118,32.9411764706,19.4117647059
46.9230769231,46.5384615385,45.3846153846,40.0,40.7692307692,31.9230769231,18.8461538462
49.6428571429,49.2857142857,45.3571428571,43.5714285714,38.5714285714,32.8571428571,17.5
46.6666666667,47.5,42.9166666667,38.3333333333,36.25,27.5,12.0833333333
44.1176470588,44.7058823529,43.5294117647,40.0,39.4117647059,36.4705882353,27.6470588235
49.4117647059,48.2352941176,47.6470588235,40.5882352941,44.1176470588,36.4705882353,25.2941176471
48.4210526316,47.8947368421,46.8421052632,43.6842105263,40.0,36.3157894737,25.7894736842
44.6666666667,44.6666666667,42.6666666667,42.0,40.0,34.0,19.3333333333
47.3913043478,47.3913043478,45.652173913,42.1739130435,41.7391304348,33.9130434783,15.2173913043
46.8421052632,44.7368421053,45.2631578947,42.1052631579,43.6842105263,35.2631578947,25.2631578947
45.3571428571,45.7142857143,45.3571428571,40.0,36.4285714286,30.7142857143,19.6428571429
49.1666666667,47.5,46.6666666667,38.75,39.1666666667,32.5,18.3333333333
46.5517241379,45.5172413793,45.1724137931,39.3103448276,34.1379310345,29.3103448276,20.3448275862
49.2592592593,45.5555555556,45.5555555556,44.8148148148,40.0,33.7037037037,20.7407407407
47.8947368421,47.8947368421,45.7894736842,43.6842105263,41.0526315789,35.7894736842,28.9473684211
47.5,47.5,45.3571428571,43.5714285714,37.8571428571,31.7857142857,18.9285714286
45.3846153846,44.6153846154,42.6923076923,41.1538461538,38.8461538462,31.9230769231,17.3076923077
48.2352941176,45.2941176471,44.7058823529,41.1764705882,38.2352941176,32.3529411765,24.1176470588
48.4210526316,47.8947368421,44.7368421053,43.6842105263,41.5789473684,34.2105263158,26.3157894737
46.8421052632,46.8421052632,44.7368421053,41.0526315789,38.4210526316,34.2105263158,23.6842105263
47.8571428571,47.8571428571,45.0,42.1428571429,38.2142857143,35.3571428571,17.8571428571
48.2352941176,47.6470588235,43.5294117647,40.5882352941,39.4117647059,35.2941176471,22.9411764706
42.2222222222,42.2222222222,40.0,35.5555555556,33.8888888889,30.0,17.7777777778
49.2307692308,46.1538461538,44.2307692308,41.5384615385,40.0,31.9230769231,17.6923076923
46.25,45.4166666667,43.75,38.75,32.5,26.6666666667,13.3333333333
49.2592592593,49.6296296296,48.5185185185,43.3333333333,40.7407407407,38.8888888889,17.4074074074
43.75,44.1666666667,42.5,41.25,37.5,31.6666666667,17.0833333333
45.5555555556,44.4444444444,44.4444444444,41.1111111111,37.2222222222,36.6666666667,24.4444444444
47.2,45.6,43.2,40.8,35.2,30.0,17.2
42.9166666667,42.5,40.0,35.4166666667,32.5,25.4166666667,12.0833333333
46.7857142857,46.0714285714,44.6428571429,40.0,37.8571428571,34.6428571429,18.2142857143
49.0476190476,47.619047619,47.1428571429,43.3333333333,37.1428571429,31.4285714286,15.7142857143
49.6153846154,48.8461538462,46.9230769231,44.6153846154,38.8461538462,30.0,14.6153846154
45.2941176471,44.7058823529,42.9411764706,38.2352941176,37.0588235294,31.7647058824,20.0
47.8260869565,46.9565217391,45.652173913,44.7826086957,39.5652173913,33.0434782609,14.7826086957
47.0588235294,45.8823529412,45.8823529412,40.0,39.4117647059,34.7058823529,24.7058823529
47.0833333333,45.4166666667,41.25,40.8333333333,36.25,28.75,18.3333333333
47.2222222222,46.6666666667,46.6666666667,43.8888888889,42.7777777778,36.6666666667,19.4444444444
45.0,44.375,42.5,40.625,37.5,32.5,19.375
48.4,46.0,44.4,36.8,39.6,32.8,17.6
49.2307692308,47.6923076923,45.0,40.3846153846,37.6923076923,27.3076923077,12.3076923077
47.3684210526,46.8421052632,43.1578947368,39.4736842105,38.4210526316,33.1578947368,22.1052631579
44.6666666667,44.6666666667,43.3333333333,42.0,40.6666666667,33.3333333333,20.6666666667
47.3684210526,45.7894736842,43.6842105263,41.0526315789,38.9473684211,32.6315789474,24.2105263158
47.0588235294,47.0588235294,47.0588235294,44.7058823529,42.9411764706,38.2352941176,20.0
47.8947368421,47.3684210526,47.3684210526,43.1578947368,40.0,35.7894736842,25.2631578947
50.0,48.5,45.5,40.5,38.0,34.0,18.5
44.1176470588,44.1176470588,44.1176470588,42.3529411765,38.8235294118,34.7058823529,19.4117647059
48.5714285714,46.4285714286,43.9285714286,41.0714285714,38.9285714286,32.5,20.0
45.8333333333,42.9166666667,42.5,42.9166666667,35.4166666667,29.5833333333,20.0
47.0833333333,46.25,46.25,44.1666666667,37.0833333333,30.0,12.9166666667
48.3333333333,47.7777777778,46.1111111111,42.7777777778,41.6666666667,34.4444444444,23.3333333333
50.0,50.0,49.3333333333,47.3333333333,45.3333333333,38.0,23.3333333333
49.4117647059,44.7058823529,46.4705882353,40.5882352941,37.6470588235,36.4705882353,25.2941176471
47.3333333333,46.6666666667,45.3333333333,43.3333333333,38.6666666667,38.6666666667,28.6666666667
46.4,43.6,40.0,38.0,33.6,30.8,18.8
46.25,44.5833333333,42.9166666667,39.5833333333,37.9166666667,30.4166666667,17.9166666667
48.2352941176,45.8823529412,44.7058823529,40.5882352941,38.2352941176,36.4705882353,25.8823529412
48.2352941176,47.6470588235,42.9411764706,41.1764705882,42.3529411765,35.8823529412,26.4705882353
48.125,46.875,45.625,44.375,38.75,36.25,27.5
45.7142857143,45.7142857143,42.1428571429,40.7142857143,37.5,29.6428571429,20.0
50.0,49.6153846154,47.6923076923,42.6923076923,40.7692307692,33.4615384615,19.2307692308
46.6666666667,46.0,46.0,44.0,43.3333333333,38.0,20.6666666667
47.037037037,44.4444444444,45.5555555556,38.1481481481,39.2592592593,34.4444444444,18.5185185185
49.2857142857,47.8571428571,46.0714285714,42.5,39.6428571429,31.7857142857,17.8571428571
45.0,45.0,44.375,42.5,39.375,36.875,21.875
48.0769230769,46.5384615385,45.3846153846,38.0769230769,36.5384615385,31.9230769231,18.4615384615
45.0,43.75,42.5,41.25,38.125,31.25,18.75
43.5294117647,44.1176470588,44.1176470588,42.9411764706,40.0,35.8823529412,19.4117647059
49.1666666667,47.5,45.0,41.6666666667,39.1666666667,32.0833333333,17.9166666667
42.3529411765,41.1764705882,41.1764705882,38.2352941176,35.8823529412,29.4117647059,19.4117647059
48.8461538462,49.2307692308,46.1538461538,43.0769230769,37.3076923077,31.9230769231,18.0769230769
47.5862068966,47.5862068966,47.2413793103,44.8275862069,40.3448275862,34.1379310345,18.275862069
48.8888888889,48.1481481481,46.6666666667,46.2962962963,41.8518518519,32.5925925926,18.1481481481
48.2352941176,46.4705882353,42.9411764706,41.1764705882,37.0588235294,30.5882352941,18.2352941176
44.4,44.0,42.8,40.0,39.6,30.4,17.6
48.9285714286,47.1428571429,44.2857142857,43.2142857143,38.9285714286,32.8571428571,18.9285714286
47.0588235294,46.4705882353,46.4705882353,43.5294117647,41.1764705882,38.2352941176,18.2352941176
49.5238095238,49.5238095238,48.0952380952,45.2380952381,45.2380952381,37.619047619,22.380952381
47.3913043478,44.7826086957,40.4347826087,38.6956521739,33.9130434783,27.8260869565,11.3043478261
47.6,46.8,45.2,40.8,34.8,27.2,13.6
48.2352941176,46.4705882353,43.5294117647,42.9411764706,41.7647058824,37.6470588235,25.8823529412
49.5833333333,45.4166666667,45.8333333333,40.0,37.0833333333,30.8333333333,21.25
46.875,47.5,47.5,41.875,41.25,36.875,29.375
48.3333333333,47.9166666667,42.5,42.0833333333,35.8333333333,30.0,19.1666666667
49.6428571429,47.5,46.4285714286,42.8571428571,36.7857142857,31.0714285714,19.6428571429
46.6666666667,45.4166666667,45.0,41.6666666667,37.9166666667,29.5833333333,19.1666666667
47.7777777778,48.3333333333,46.6666666667,44.4444444444,37.7777777778,33.3333333333,25.0
45.3846153846,45.0,43.4615384615,39.6153846154,38.0769230769,30.7692307692,16.1538461538
46.9230769231,44.2307692308,44.6153846154,43.0769230769,38.0769230769,31.1538461538,16.5384615385
47.3076923077,45.7692307692,45.0,43.8461538462,38.8461538462,34.6153846154,19.6153846154
47.6923076923,47.6923076923,46.9230769231,46.1538461538,44.6153846154,42.3076923077,32.3076923077
48.8888888889,48.5185185185,44.8148148148,41.8518518519,37.037037037,34.0740740741,20.0
42.3529411765,42.3529411765,41.1764705882,41.1764705882,37.6470588235,35.8823529412,17.6470588235
49.5,48.5,47.5,44.5,43.0,38.0,19.5
46.8,46.0,43.6,41.2,38.0,32.8,18.8
47.3076923077,44.6153846154,44.6153846154,41.9230769231,33.4615384615,26.5384615385,12.3076923077
44.1666666667,43.3333333333,43.75,38.3333333333,37.5,31.25,19.5833333333
48.125,47.5,45.0,43.75,40.625,36.25,18.75
47.2413793103,46.8965517241,43.4482758621,38.9655172414,35.8620689655,31.724137931,19.3103448276
47.2,46.0,44.0,38.0,32.8,25.2,10.8
50.0,48.75,48.125,44.375,40.0,36.875,21.25
46.5384615385,45.3846153846,43.8461538462,43.4615384615,39.2307692308,34.2307692308,18.4615384615
45.4166666667,45.4166666667,44.5833333333,40.8333333333,36.6666666667,30.4166666667,16.25
50.0,49.6,48.0,44.8,43.6,40.4,20.0
45.0,46.25,43.75,41.6666666667,36.25,31.25,17.9166666667
48.8461538462,48.8461538462,46.9230769231,44.2307692308,43.0769230769,35.3846153846,19.6153846154
48.4210526316,47.3684210526,46.8421052632,43.6842105263,39.4736842105,38.4210526316,25.2631578947
46.4285714286,46.0714285714,41.4285714286,38.2142857143,35.0,32.1428571429,20.7142857143
48.0769230769,47.3076923077,42.6923076923,40.0,36.1538461538,31.1538461538,18.0769230769
44.6666666667,44.0,44.6666666667,40.6666666667,37.3333333333,34.0,19.3333333333
47.3684210526,47.8947368421,45.7894736842,43.1578947368,40.0,35.2631578947,26.8421052632
49.1666666667,48.75,45.8333333333,40.0,40.4166666667,32.5,21.6666666667
47.2,46.8,42.8,42.0,38.4,32.4,20.4
46.4705882353,47.0588235294,45.8823529412,43.5294117647,41.1764705882,37.0588235294,22.3529411765
48.75,49.1666666667,47.0833333333,44.5833333333,44.1666666667,35.8333333333,21.6666666667
48.3333333333,46.25,44.5833333333,38.75,37.9166666667,32.0833333333,17.9166666667
46.1904761905,46.6666666667,45.2380952381,41.4285714286,36.6666666667,32.380952381,18.5714285714
47.6923076923,45.7692307692,45.0,41.1538461538,39.2307692308,34.2307692308,17.6923076923
48.4,46.8,45.2,42.0,40.8,34.4,20.0
